version_num,trial,row,has_obstacle,tau_s,r2
3,1,Back,False,192535.80813212733,0.6268557717144387
3,2,Front,False,303535.8803789191,0.05345781467720023
3,2,Middle,False,19393.654777347296,0.32514002489537464
3,2,Back,False,238487.01716461583,0.6256775925141953
3,3,Front,False,5.589907658255688,0.025118495416778686
3,3,Middle,False,80801.35663565522,0.31927095720451926
3,3,Back,False,343.8097117748234,0.6614178557392278
3,4,Front,False,0.5752611284527749,0.01664362018622234
3,4,Middle,False,257880.12808566994,0.33458047397477064
3,4,Back,False,348178.33799861325,0.639307094970335
3,5,Front,False,3.488184944384299,0.0001177928230386982
3,5,Middle,False,30005.7551496844,0.4011090017198212
3,5,Back,False,218.91516430994037,0.609202367419724
3,6,Front,False,0.940960853381621,0.015125207350479286
3,6,Middle,False,45023.67924630892,0.36697388285815813
3,6,Back,False,86162.76058734702,0.6474641521074539
3,7,Front,False,81951.0011436347,0.09544122460494531
3,7,Middle,False,72270.605003017,0.28122312519472303
3,7,Back,False,211366.087749552,0.6599336632653214
3,8,Front,False,30.779006691225316,0.02846241130544458
3,8,Middle,False,67067.37382397,0.32032307761178247
3,8,Back,False,202767.4176268927,0.6722290745534114
3,9,Front,False,27.624750467239522,0.05183672427009001
3,9,Middle,False,131907.70894242186,0.20172653102915195
3,9,Back,False,39983.060128310164,0.5442920025872481
3,10,Front,False,0.03170744100394564,0.0024498963589582035
3,10,Middle,False,129398.01425907295,0.2621336345169416
3,10,Back,False,22784.477274978006,0.6071476018512174
4,1,Front,False,166805.05476801103,0.45952934904076026
4,1,Middle,False,12.344028283255478,0.17066921327552786
4,1,Back,False,175154.00990840126,0.7023908715261464
4,2,Front,False,70996.65782520262,0.20704143703818156
4,2,Middle,False,98838.89560434151,0.3280964457969451
4,2,Back,False,174187.8899062265,0.8178194352243917
4,3,Front,False,7.97316119218804,0.1303191756096489
4,3,Middle,False,50.82025794814753,0.351894103616865
4,3,Back,False,31726.11586021269,0.7765755479321435
4,4,Front,False,70271.95428713674,0.14099555687768384
4,4,Middle,False,91240.28726494979,0.4146981830838117
4,4,Back,False,232302.56267036055,0.7776960953515164
4,5,Front,False,167431.97810385306,0.27614548164143915
4,5,Middle,False,29823.621312651772,0.19776950188412512
4,5,Back,False,243076.28825772426,0.7149960785193792
4,6,Front,False,66805.00268503626,0.27217998401071286
4,6,Middle,False,80821.68687844237,0.25022860217090537
4,6,Back,False,382106.75888314575,0.726595792107431
4,7,Front,False,75932.90875381586,0.20932687961694008
4,7,Middle,False,140818.0396253615,0.25177816286381727
4,7,Back,False,132519.39158658838,0.7867268378879281
4,8,Front,False,74.74323691764083,0.2163747304739666
4,8,Middle,False,18.372245502592676,0.32455293199781343
4,8,Back,False,130172.11238728765,0.8006095921172368
4,9,Front,False,2.4014208540755906,0.007275582877885656
4,9,Middle,False,135.88201075251118,0.3512974859313215
4,9,Back,False,185737.38327387063,0.6854547251251824
4,10,Front,False,93750.82618560038,0.25299277578649826
4,10,Middle,False,85292.92148598838,0.26810909234959623
4,10,Back,False,296364.19254941744,0.7121553340766871
